Date,Moisture,Temperature
06/01/2023 07:43:33,0.281,22.649
06/01/2023 07:53:33,0.281,22.606
06/01/2023 08:03:33,0.283,22.563
06/01/2023 08:13:33,0.281,22.520
06/01/2023 08:23:33,0.281,22.520
06/01/2023 08:33:33,0.281,22.520
06/01/2023 08:43:33,0.280,22.520
06/01/2023 08:53:33,0.282,22.477
06/01/2023 09:03:33,0.284,22.477
06/01/2023 09:13:33,0.281,22.520
06/01/2023 09:23:33,0.281,22.520
06/01/2023 09:33:33,0.283,22.477
06/01/2023 09:43:33,0.281,22.520
06/01/2023 09:53:33,0.282,22.477
06/01/2023 10:03:33,0.281,22.477
06/01/2023 10:13:33,0.283,22.477
06/01/2023 10:23:33,0.283,22.477
06/01/2023 10:33:33,0.282,22.477
06/01/2023 10:43:33,0.280,22.434
06/01/2023 10:53:33,0.281,22.477
06/01/2023 11:03:33,0.280,22.520
06/01/2023 11:13:33,0.282,22.477
06/01/2023 11:23:33,0.282,22.520
06/01/2023 11:33:33,0.281,22.563
06/01/2023 11:43:33,0.281,22.563
06/01/2023 11:53:33,0.282,22.563
06/01/2023 12:03:33,0.284,22.563
06/01/2023 12:13:33,0.282,22.563
06/01/2023 12:23:33,0.281,22.606
06/01/2023 12:33:33,0.282,22.606
06/01/2023 12:43:33,0.283,22.649
06/01/2023 12:53:33,0.281,22.692
06/01/2023 13:03:33,0.283,22.649
06/01/2023 13:13:33,0.281,22.649
06/01/2023 13:23:33,0.281,22.734
06/01/2023 13:33:33,0.284,22.777
06/01/2023 13:43:33,0.281,22.777
06/01/2023 13:53:33,0.282,22.820
06/01/2023 14:03:33,0.281,22.863
06/01/2023 14:13:33,0.281,22.863
06/01/2023 14:23:33,0.281,22.906
06/01/2023 14:33:33,0.280,22.949
06/01/2023 14:43:33,0.280,22.949
06/01/2023 14:53:33,0.281,22.992
06/01/2023 15:03:33,0.282,23.078
06/01/2023 15:13:33,0.282,23.035
06/01/2023 15:23:33,0.282,23.121
06/01/2023 15:33:33,0.282,23.163
06/01/2023 15:43:33,0.280,23.121
06/01/2023 15:53:33,0.281,23.206
06/01/2023 16:03:33,0.284,23.249
06/01/2023 16:13:33,0.282,23.249
06/01/2023 16:23:33,0.282,23.378
06/01/2023 16:33:33,0.279,23.378
06/01/2023 16:43:33,0.280,23.421
06/01/2023 16:53:33,0.281,23.464
06/01/2023 17:03:33,0.280,23.550
06/01/2023 17:13:33,0.282,23.550
06/01/2023 17:23:33,0.280,23.592
06/01/2023 17:33:33,0.279,23.635
06/01/2023 17:43:33,0.280,23.678
06/01/2023 17:53:33,0.280,23.764
06/01/2023 18:03:33,0.281,23.807
06/01/2023 18:13:33,0.280,23.893
06/01/2023 18:23:33,0.280,23.893
06/01/2023 18:33:33,0.282,23.936
06/01/2023 18:43:33,0.282,23.936
06/01/2023 18:53:33,0.281,24.021
06/01/2023 19:03:33,0.280,24.064
06/01/2023 19:13:33,0.282,24.064
06/01/2023 19:23:33,0.281,24.107
06/01/2023 19:33:33,0.280,24.193
06/01/2023 19:43:33,0.280,24.107
06/01/2023 19:53:33,0.281,24.107
06/01/2023 20:03:33,0.280,24.193
06/01/2023 20:13:33,0.280,24.150
06/01/2023 20:23:33,0.281,24.150
